"Date","Price","Open","High","Low","Vol.","Change %"
"03/03/2023","15,350.0","15,500.0","16,150.0","15,350.0","18.75M","0.00%"
"03/02/2023","15,350.0","15,300.0","15,700.0","15,100.0","10.09M","1.66%"
"03/01/2023","15,100.0","14,150.0","15,100.0","13,950.0","8.22M","6.71%"
"02/28/2023","14,150.0","14,500.0","14,650.0","13,950.0","6.48M","-0.35%"
"02/27/2023","14,200.0","14,800.0","14,800.0","14,200.0","10.33M","-5.33%"
"02/24/2023","15,000.0","15,700.0","15,750.0","14,900.0","7.63M","-3.85%"
"02/23/2023","15,600.0","15,050.0","15,600.0","14,500.0","13.39M","2.97%"
"02/22/2023","15,150.0","14,900.0","16,000.0","14,900.0","20.54M","-0.98%"
"02/21/2023","15,300.0","15,900.0","15,950.0","15,300.0","13.90M","-2.86%"
"02/20/2023","15,750.0","15,350.0","15,800.0","15,300.0","13.92M","3.62%"
"02/17/2023","15,200.0","15,100.0","15,350.0","14,900.0","10.86M","1.00%"
"02/16/2023","15,050.0","14,300.0","15,050.0","14,100.0","13.95M","6.74%"
"02/15/2023","14,100.0","13,800.0","14,450.0","13,700.0","9.54M","2.17%"
"02/14/2023","13,800.0","13,650.0","14,050.0","13,600.0","6.11M","2.22%"
"02/13/2023","13,500.0","13,350.0","13,700.0","12,900.0","7.33M","0.00%"
"02/10/2023","13,500.0","13,650.0","13,900.0","13,300.0","6.52M","-1.10%"
"02/09/2023","13,650.0","14,000.0","14,200.0","13,650.0","4.43M","-2.50%"
"02/08/2023","14,000.0","13,400.0","14,050.0","12,850.0","11.11M","6.46%"
"02/07/2023","13,150.0","14,100.0","14,400.0","13,150.0","13.33M","-6.74%"
"02/06/2023","14,100.0","14,000.0","14,200.0","13,700.0","6.13M","0.00%"
"02/03/2023","14,100.0","14,200.0","14,550.0","13,700.0","8.19M","0.00%"
"02/02/2023","14,100.0","14,800.0","14,950.0","14,050.0","11.99M","-4.73%"
"02/01/2023","14,800.0","15,950.0","16,300.0","14,800.0","26.77M","-6.92%"
"01/31/2023","15,900.0","15,600.0","15,900.0","15,450.0","9.63M","0.95%"
"01/30/2023","15,750.0","15,850.0","16,400.0","15,400.0","12.15M","0.00%"
"01/27/2023","15,750.0","15,500.0","16,000.0","15,050.0","13.39M","1.61%"
"01/19/2023","15,500.0","15,350.0","15,650.0","15,100.0","11.76M","0.32%"
"01/18/2023","15,450.0","15,700.0","15,800.0","15,300.0","8.39M","-0.32%"
"01/17/2023","15,500.0","14,750.0","15,500.0","14,600.0","16.06M","6.90%"
"01/16/2023","14,500.0","14,150.0","14,700.0","13,950.0","9.38M","3.20%"
"01/13/2023","14,050.0","14,450.0","14,700.0","13,900.0","7.79M","-0.71%"
"01/12/2023","14,150.0","14,000.0","14,300.0","13,800.0","6.48M","1.80%"
"01/11/2023","13,900.0","13,700.0","14,400.0","13,600.0","13.43M","2.96%"
"01/10/2023","13,500.0","13,100.0","13,700.0","12,600.0","9.01M","3.05%"
"01/09/2023","13,100.0","13,650.0","13,650.0","13,100.0","7.65M","-1.13%"
"01/06/2023","13,250.0","13,800.0","13,950.0","13,100.0","8.65M","-4.33%"
"01/05/2023","13,850.0","13,450.0","13,950.0","13,100.0","9.74M","3.75%"
"01/04/2023","13,350.0","13,600.0","13,800.0","13,250.0","7.89M","1.91%"
"01/03/2023","13,100.0","12,350.0","13,100.0","12,350.0","8.70M","6.94%"
"12/30/2022","12,250.0","12,450.0","12,500.0","12,100.0","3.90M","0.00%"
"12/29/2022","12,250.0","12,350.0","12,600.0","12,000.0","5.60M","-0.81%"
"12/28/2022","12,350.0","12,600.0","12,750.0","12,350.0","5.82M","0.00%"
"12/27/2022","12,350.0","11,500.0","12,350.0","11,300.0","9.21M","6.93%"
"12/26/2022","11,550.0","12,050.0","12,350.0","11,550.0","12.09M","-6.85%"
"12/23/2022","12,400.0","13,250.0","13,300.0","12,400.0","12.51M","-6.77%"
"12/22/2022","13,300.0","14,000.0","14,150.0","12,900.0","10.90M","-3.62%"
"12/21/2022","13,800.0","14,900.0","14,950.0","13,650.0","13.40M","-5.80%"
"12/20/2022","14,650.0","14,100.0","14,900.0","13,350.0","25.88M","3.90%"
"12/19/2022","14,100.0","14,500.0","15,050.0","14,100.0","20.97M","0.00%"
"12/16/2022","14,100.0","13,000.0","14,100.0","13,000.0","15.19M","6.82%"
"12/15/2022","13,200.0","12,800.0","13,400.0","12,800.0","11.71M","1.54%"
"12/14/2022","13,000.0","13,300.0","13,500.0","12,900.0","10.37M","0.00%"
"12/13/2022","13,000.0","12,450.0","13,000.0","11,950.0","9.15M","4.42%"
"12/12/2022","12,450.0","13,500.0","13,800.0","12,400.0","12.49M","-6.39%"
"12/09/2022","13,300.0","12,800.0","13,450.0","12,350.0","11.99M","4.72%"
"12/08/2022","12,700.0","12,100.0","12,700.0","12,050.0","12.38M","6.72%"
"12/07/2022","11,900.0","11,950.0","12,400.0","11,650.0","14.65M","-4.80%"
"12/06/2022","12,500.0","13,300.0","13,350.0","12,500.0","22.94M","-6.72%"
"12/05/2022","13,400.0","13,300.0","13,400.0","12,800.0","13.86M","6.77%"
"12/02/2022","12,550.0","11,700.0","12,550.0","11,650.0","12.68M","6.81%"
"12/01/2022","11,750.0","11,300.0","11,750.0","11,200.0","27.61M","6.82%"
"11/30/2022","11,000.0","10,900.0","11,250.0","10,550.0","10.02M","1.38%"
"11/29/2022","10,850.0","10,700.0","11,200.0","10,150.0","12.84M","2.84%"
"11/28/2022","10,550.0","10,300.0","10,550.0","10,100.0","12.16M","6.57%"
"11/25/2022","9,900.0","9,490.0","9,900.0","9,350.0","6.66M","6.57%"
"11/24/2022","9,290.0","8,500.0","9,290.0","8,420.0","6.61M","6.78%"
"11/23/2022","8,700.0","9,100.0","9,400.0","8,700.0","6.96M","-5.43%"
"11/22/2022","9,200.0","9,650.0","10,150.0","9,100.0","12.63M","-4.76%"
"11/21/2022","9,660.0","9,130.0","9,660.0","9,100.0","7.18M","6.74%"
"11/18/2022","9,050.0","8,790.0","9,050.0","8,400.0","17.25M","6.97%"
"11/17/2022","8,460.0","8,440.0","8,460.0","8,200.0","3.72M","6.95%"
"11/16/2022","7,910.0","6,980.0","7,910.0","6,890.0","8.09M","6.89%"
"11/15/2022","7,400.0","7,720.0","8,180.0","7,400.0","7.99M","-6.92%"
"11/14/2022","7,950.0","7,870.0","8,160.0","7,830.0","9.05M","-5.47%"
"11/11/2022","8,410.0","8,510.0","9,050.0","8,410.0","10.95M","-6.97%"
"11/10/2022","9,040.0","9,200.0","9,500.0","9,040.0","4.19M","-7.00%"
"11/09/2022","9,720.0","10,450.0","10,700.0","9,720.0","8.39M","-6.99%"
"11/08/2022","10,450.0","10,450.0","10,800.0","10,450.0","7.01M","-6.70%"
"11/07/2022","11,200.0","11,600.0","12,000.0","11,200.0","7.31M","-6.67%"
"11/04/2022","12,000.0","12,800.0","12,900.0","12,000.0","8.16M","-6.98%"
"11/03/2022","12,900.0","13,250.0","13,400.0","12,800.0","4.04M","-4.09%"
"11/02/2022","13,450.0","12,900.0","13,450.0","12,900.0","6.24M","4.26%"
"11/01/2022","12,900.0","13,850.0","14,100.0","12,800.0","11.65M","-4.80%"
"10/31/2022","13,550.0","13,550.0","13,950.0","13,550.0","10.70M","-6.87%"
"10/28/2022","14,550.0","15,900.0","15,900.0","14,550.0","11.81M","-6.73%"
"10/27/2022","15,600.0","14,750.0","15,700.0","14,550.0","8.06M","5.76%"
"10/26/2022","14,750.0","15,500.0","15,500.0","14,550.0","3.00M","-2.96%"
"10/25/2022","15,200.0","14,500.0","15,750.0","14,000.0","8.40M","3.05%"
"10/24/2022","14,750.0","15,650.0","15,850.0","14,750.0","6.96M","-6.94%"
"10/21/2022","15,850.0","17,100.0","17,100.0","15,850.0","9.34M","-6.76%"
"10/20/2022","17,000.0","17,000.0","17,350.0","16,800.0","4.86M","0.00%"
"10/19/2022","17,000.0","17,450.0","17,500.0","17,000.0","3.94M","-3.13%"
"10/18/2022","17,550.0","17,800.0","17,900.0","17,300.0","5.89M","0.29%"
"10/17/2022","17,500.0","17,000.0","17,500.0","16,750.0","5.47M","0.86%"
"10/14/2022","17,350.0","17,600.0","17,700.0","17,200.0","6.16M","0.29%"
"10/13/2022","17,300.0","17,000.0","17,450.0","16,900.0","5.17M","0.58%"
"10/12/2022","17,200.0","16,350.0","17,250.0","16,350.0","7.16M","6.50%"
"10/11/2022","16,150.0","16,200.0","16,750.0","15,700.0","8.44M","0.00%"
"10/10/2022","16,150.0","14,750.0","16,150.0","14,600.0","8.79M","6.95%"
"10/07/2022","15,100.0","15,300.0","15,800.0","15,100.0","8.17M","-6.79%"
"10/06/2022","16,200.0","17,500.0","17,500.0","16,200.0","8.06M","-6.90%"
"10/05/2022","17,400.0","17,100.0","17,500.0","16,800.0","3.63M","4.82%"
"10/04/2022","16,600.0","17,350.0","17,450.0","16,600.0","7.78M","-2.64%"
"10/03/2022","17,050.0","18,300.0","18,300.0","17,050.0","7.26M","-6.83%"
"09/30/2022","18,300.0","18,200.0","18,500.0","17,050.0","8.76M","0.00%"
"09/29/2022","18,300.0","19,600.0","19,600.0","18,300.0","6.51M","-3.68%"
"09/28/2022","19,000.0","19,050.0","19,700.0","18,800.0","9.35M","-1.55%"
"09/27/2022","19,300.0","20,150.0","20,250.0","19,300.0","6.68M","-3.26%"
"09/26/2022","19,950.0","20,500.0","20,900.0","19,700.0","13.45M","-5.67%"
"09/23/2022","21,150.0","21,450.0","21,750.0","21,100.0","8.40M","-1.63%"
"09/22/2022","21,500.0","20,500.0","21,550.0","20,500.0","8.52M","3.12%"
"09/21/2022","20,850.0","20,600.0","21,300.0","20,400.0","6.71M","0.48%"
"09/20/2022","20,750.0","20,900.0","21,100.0","20,000.0","9.26M","0.48%"
"09/19/2022","20,650.0","22,200.0","22,350.0","20,650.0","21.12M","-6.98%"
"09/16/2022","22,200.0","23,000.0","23,100.0","22,100.0","15.91M","-4.31%"
"09/15/2022","23,200.0","23,850.0","23,950.0","23,200.0","10.49M","-1.90%"
"09/14/2022","23,650.0","23,000.0","23,750.0","22,800.0","17.74M","1.07%"
"09/13/2022","23,400.0","23,300.0","23,500.0","22,750.0","13.34M","0.43%"
"09/12/2022","23,300.0","23,300.0","23,850.0","23,000.0","17.96M","1.30%"
"09/09/2022","23,000.0","22,100.0","23,000.0","21,000.0","16.17M","5.50%"
"09/08/2022","21,800.0","22,900.0","22,950.0","21,800.0","13.23M","-3.33%"
"09/07/2022","22,550.0","22,850.0","23,200.0","22,350.0","29.13M","0.00%"
"09/06/2022","22,550.0","23,200.0","23,200.0","22,500.0","14.90M","-0.44%"
"09/05/2022","22,650.0","21,550.0","22,650.0","21,500.0","27.83M","6.84%"
"08/31/2022","21,200.0","20,600.0","21,600.0","20,600.0","6.16M","0.71%"
"08/30/2022","21,050.0","21,550.0","21,800.0","21,050.0","8.10M","-1.64%"
"08/29/2022","21,400.0","21,000.0","21,500.0","20,650.0","14.24M","-2.51%"
"08/26/2022","21,950.0","22,550.0","22,600.0","21,850.0","10.00M","-2.44%"
"08/25/2022","22,500.0","22,150.0","22,800.0","21,950.0","16.97M","2.51%"
"08/24/2022","21,950.0","22,250.0","22,300.0","21,850.0","11.31M","-0.45%"
"08/23/2022","22,050.0","21,400.0","22,050.0","21,350.0","8.91M","2.56%"
"08/22/2022","21,500.0","21,200.0","21,900.0","21,000.0","8.85M","0.70%"
"08/19/2022","21,350.0","21,800.0","22,000.0","21,250.0","12.75M","-2.06%"
"08/18/2022","21,800.0","21,700.0","22,100.0","21,600.0","8.38M","0.23%"
"08/17/2022","21,750.0","22,200.0","22,350.0","21,600.0","14.18M","-2.03%"
"08/16/2022","22,200.0","21,750.0","22,800.0","21,600.0","19.47M","2.07%"
"08/15/2022","21,750.0","21,800.0","22,150.0","21,600.0","10.08M","0.00%"
"08/12/2022","21,750.0","20,600.0","22,000.0","20,550.0","14.26M","5.58%"
"08/11/2022","20,600.0","21,750.0","21,800.0","20,550.0","16.85M","-4.19%"
"08/10/2022","21,500.0","21,700.0","22,000.0","21,150.0","12.14M","-1.38%"
"08/09/2022","21,800.0","22,000.0","22,100.0","21,550.0","11.43M","0.46%"
"08/08/2022","21,700.0","20,950.0","21,700.0","20,800.0","17.05M","4.08%"
"08/05/2022","20,850.0","20,400.0","21,050.0","20,300.0","8.94M","0.72%"
"08/04/2022","20,700.0","20,850.0","21,350.0","20,600.0","14.04M","0.00%"
"08/03/2022","20,700.0","19,100.0","20,700.0","19,000.0","20.93M","6.98%"
"08/02/2022","19,350.0","19,100.0","19,550.0","19,050.0","8.95M","1.84%"
"08/01/2022","19,000.0","17,800.0","19,000.0","17,800.0","15.79M","6.74%"
"07/29/2022","17,800.0","18,000.0","18,150.0","17,800.0","5.57M","0.56%"
"07/28/2022","17,700.0","17,700.0","18,000.0","17,550.0","4.79M","2.31%"
"07/27/2022","17,300.0","17,100.0","17,450.0","17,050.0","6.79M","-1.14%"
"07/26/2022","17,500.0","18,350.0","18,700.0","17,500.0","11.83M","-5.41%"
"07/25/2022","18,500.0","19,000.0","19,100.0","18,500.0","7.42M","-3.90%"
"07/22/2022","19,250.0","19,350.0","19,600.0","19,200.0","6.99M","-1.03%"
"07/21/2022","19,450.0","19,300.0","19,800.0","19,300.0","6.94M","1.04%"
"07/20/2022","19,250.0","18,900.0","19,550.0","18,800.0","11.25M","2.94%"
"07/19/2022","18,700.0","19,100.0","19,200.0","18,650.0","7.47M","-3.11%"
"07/18/2022","19,300.0","20,100.0","20,100.0","19,100.0","8.21M","-3.02%"
"07/15/2022","19,900.0","19,700.0","20,600.0","19,650.0","13.35M","2.05%"
"07/14/2022","19,500.0","19,200.0","19,600.0","18,900.0","6.93M","0.52%"
"07/13/2022","19,400.0","19,300.0","19,950.0","19,150.0","10.56M","0.52%"
"07/12/2022","19,300.0","18,800.0","19,800.0","18,500.0","8.62M","2.66%"
"07/11/2022","18,800.0","18,800.0","19,250.0","18,350.0","6.82M","-1.05%"
"07/08/2022","19,000.0","18,600.0","19,250.0","18,550.0","9.00M","3.26%"
"07/07/2022","18,400.0","18,700.0","18,850.0","17,950.0","4.85M","-0.54%"
"07/06/2022","18,500.0","18,400.0","19,250.0","18,100.0","9.76M","-1.07%"
"07/05/2022","18,700.0","18,550.0","19,450.0","18,500.0","12.39M","0.00%"
"07/04/2022","18,700.0","19,000.0","19,100.0","18,500.0","6.41M","0.00%"
"07/01/2022","18,700.0","17,800.0","18,700.0","17,100.0","6.90M","5.06%"
"06/30/2022","17,800.0","18,950.0","19,450.0","17,800.0","8.25M","-6.07%"
"06/29/2022","18,950.0","17,800.0","19,200.0","17,800.0","9.02M","4.12%"
"06/28/2022","18,200.0","18,400.0","18,800.0","17,950.0","5.29M","-1.09%"
"06/27/2022","18,400.0","17,400.0","18,400.0","16,900.0","8.14M","6.36%"
"06/24/2022","17,300.0","16,850.0","17,900.0","16,800.0","7.84M","3.28%"
"06/23/2022","16,750.0","16,550.0","16,800.0","16,200.0","2.85M","1.52%"
"06/22/2022","16,500.0","16,150.0","16,700.0","15,750.0","7.63M","5.43%"
"06/21/2022","15,650.0","15,800.0","17,000.0","15,600.0","7.05M","-6.29%"
"06/20/2022","16,700.0","17,300.0","18,300.0","16,700.0","10.10M","-6.96%"
"06/17/2022","17,950.0","18,200.0","18,400.0","17,950.0","6.27M","-6.75%"
"06/16/2022","19,250.0","19,950.0","20,100.0","19,200.0","5.90M","-0.26%"
"06/15/2022","19,300.0","20,200.0","21,000.0","19,300.0","9.93M","-6.76%"
"06/14/2022","20,700.0","21,000.0","21,750.0","20,450.0","9.67M","-5.69%"
"06/13/2022","21,950.0","22,600.0","23,000.0","21,950.0","8.16M","-6.99%"
"06/10/2022","23,600.0","24,000.0","24,850.0","23,550.0","10.22M","-1.05%"
"06/09/2022","23,850.0","22,500.0","23,850.0","22,300.0","13.55M","6.95%"
"06/08/2022","22,300.0","22,100.0","22,300.0","21,400.0","5.75M","4.21%"
"06/07/2022","21,400.0","22,250.0","22,500.0","21,200.0","5.92M","-5.73%"
"06/06/2022","22,700.0","23,800.0","24,050.0","22,500.0","5.01M","-4.62%"
"06/03/2022","23,800.0","23,950.0","24,200.0","23,550.0","5.56M","2.73%"
"06/02/2022","23,166.7","23,166.7","23,729.7","22,925.3","6.91M","0.00%"
"06/01/2022","23,166.7","24,091.7","24,131.9","22,925.3","12.67M","-3.84%"
"05/31/2022","24,091.7","24,936.3","24,936.3","23,971.1","9.17M","-3.39%"
"05/30/2022","24,936.3","25,177.7","25,177.7","24,735.2","6.74M","-0.16%"
"05/27/2022","24,976.6","24,131.9","25,740.7","23,770.0","14.44M","3.16%"
"05/26/2022","24,212.4","24,131.9","24,695.0","24,011.3","5.90M","1.18%"
"05/25/2022","23,930.8","22,603.6","24,131.9","22,040.5","11.61M","4.94%"
"05/24/2022","22,804.7","24,292.8","24,493.9","22,442.7","11.37M","-5.50%"
"05/23/2022","24,131.9","23,971.1","24,654.8","23,568.9","8.97M","1.01%"
"05/20/2022","23,890.6","22,925.3","23,971.1","22,925.3","7.84M","3.48%"
"05/19/2022","23,086.2","22,684.0","23,448.2","22,684.0","4.55M","-1.03%"
"05/18/2022","23,327.5","23,247.1","23,609.1","22,563.4","8.05M","5.65%"
"05/17/2022","22,080.7","20,110.0","22,080.7","19,707.8","9.33M","6.81%"
"05/16/2022","20,673.0","22,201.4","23,005.8","20,673.0","6.59M","-6.88%"
"05/13/2022","22,201.4","22,764.5","23,850.4","22,201.4","6.66M","-6.91%"
"05/12/2022","23,850.4","25,298.3","25,539.6","23,850.4","5.76M","-6.91%"
"05/11/2022","25,620.1","25,901.6","26,102.7","24,976.6","5.13M","-0.78%"
"05/10/2022","25,821.2","24,172.2","25,821.2","24,172.2","5.72M","0.00%"
"05/09/2022","25,821.2","27,027.8","27,631.1","25,821.2","5.21M","-6.96%"
"05/06/2022","27,751.7","26,585.4","29,682.3","26,585.4","6.73M","-1.15%"
"05/05/2022","28,073.5","29,159.4","29,159.4","27,068.0","4.90M","-1.97%"
"05/04/2022","28,636.6","29,601.8","29,762.7","28,194.2","6.29M","-4.69%"
"04/29/2022","30,044.3","29,280.1","30,164.9","28,958.3","4.25M","2.33%"
"04/28/2022","29,360.5","29,360.5","29,923.6","29,199.6","4.97M","0.55%"
"04/27/2022","29,199.6","28,314.8","29,239.9","27,751.7","5.52M","3.12%"
"04/26/2022","28,314.8","26,545.1","28,314.8","26,424.5","6.93M","0.00%"
"04/25/2022","28,314.8","30,406.2","30,687.8","28,314.8","7.10M","-6.88%"
"04/22/2022","30,406.2","31,371.5","31,733.5","28,958.3","6.87M","-1.56%"
"04/21/2022","30,888.9","30,245.4","31,170.4","29,722.5","4.99M","1.05%"
"04/20/2022","30,567.1","30,567.1","31,532.4","30,164.9","6.76M","0.13%"
"04/19/2022","30,526.9","33,342.3","33,744.5","30,526.9","6.12M","-6.99%"
"04/18/2022","32,819.4","34,589.1","34,589.1","32,336.8","6.33M","-5.34%"
"04/15/2022","34,669.6","34,991.3","35,393.5","34,589.1","3.51M","-0.92%"
"04/14/2022","34,991.3","34,589.1","35,554.4","33,945.6","6.06M","2.59%"
"04/13/2022","34,106.5","33,664.1","34,106.5","32,336.8","7.85M","1.44%"
"04/12/2022","33,623.8","36,197.9","36,519.7","33,623.8","9.06M","-6.90%"
"04/08/2022","36,117.5","37,404.5","37,525.2","35,795.7","7.53M","-3.34%"
"04/07/2022","37,364.3","38,490.4","38,490.4","37,203.4","5.11M","-2.21%"
"04/06/2022","38,208.9","37,404.5","38,772.0","37,404.5","7.13M","1.17%"
"04/05/2022","37,766.5","38,369.8","38,892.6","37,484.9","7.10M","-1.16%"
"04/04/2022","38,208.9","38,611.1","38,932.9","38,007.8","5.60M","-1.04%"
"04/01/2022","38,611.1","37,163.2","38,973.1","37,042.5","8.85M","1.80%"
"03/31/2022","37,927.4","39,697.0","40,059.0","36,921.9","20.66M","-4.17%"
"03/30/2022","39,576.4","40,622.1","41,426.5","39,134.0","17.45M","-3.53%"
"03/29/2022","41,024.3","42,230.9","42,230.9","40,622.1","11.80M","-1.54%"
"03/28/2022","41,667.8","40,219.9","41,828.7","39,415.5","21.29M","3.70%"
"03/25/2022","40,179.7","39,254.6","40,541.7","38,731.8","16.60M","2.15%"
"03/24/2022","39,335.1","39,495.9","39,978.6","39,254.6","7.91M","0.21%"
"03/23/2022","39,254.6","40,219.9","40,219.9","39,254.6","10.07M","-1.11%"
"03/22/2022","39,697.0","38,048.0","39,697.0","37,404.5","12.55M","4.33%"
"03/21/2022","38,048.0","38,450.2","38,530.7","37,806.7","8.35M","2.38%"
"03/18/2022","37,163.2","36,559.9","37,806.7","35,876.2","9.49M","2.10%"
"03/17/2022","36,399.0","37,726.3","37,967.6","35,795.7","14.74M","-2.90%"
"03/16/2022","37,484.9","38,007.8","38,168.7","37,364.3","6.22M","0.21%"
"03/15/2022","37,404.5","36,921.9","37,967.6","35,514.2","19.14M","-0.43%"
"03/14/2022","37,565.4","40,219.9","41,667.8","37,565.4","18.92M","-6.51%"
"03/11/2022","40,179.7","41,265.6","41,748.3","39,495.9","15.94M","-2.44%"
"03/10/2022","41,185.2","41,024.3","42,150.5","39,415.5","11.13M","0.00%"
"03/09/2022","41,185.2","40,139.5","41,346.1","39,415.5","17.67M","4.28%"
"03/08/2022","39,495.9","39,817.7","40,863.4","39,415.5","18.02M","-2.58%"
"03/07/2022","40,541.7","39,817.7","41,909.1","39,536.2","17.12M","3.38%"
"03/04/2022","39,214.4","40,219.9","40,380.8","39,013.3","11.62M","-2.11%"
"03/03/2022","40,059.0","38,369.8","40,059.0","37,887.1","18.21M","6.18%"
"03/02/2022","37,726.3","36,399.0","37,726.3","36,318.6","14.24M","3.65%"
"03/01/2022","36,399.0","37,404.5","37,967.6","36,238.1","18.89M","2.49%"
"02/28/2022","35,514.2","33,784.7","35,514.2","33,704.3","23.74M","6.90%"
"02/25/2022","33,221.6","32,980.3","33,221.6","32,417.2","10.11M","2.48%"
"02/24/2022","32,417.2","33,060.8","33,623.8","31,210.6","11.87M","-1.95%"
"02/23/2022","33,060.8","32,417.2","33,382.5","32,216.1","11.55M","1.99%"
"02/22/2022","32,417.2","32,175.9","32,658.6","31,653.1","11.33M","-1.23%"
"02/21/2022","32,819.4","33,623.8","34,106.5","32,819.4","9.18M","-1.45%"
"02/18/2022","33,302.1","31,773.7","33,704.3","31,693.3","11.94M","4.02%"
"02/17/2022","32,015.0","31,854.2","32,497.7","31,532.4","7.77M","0.76%"
"02/16/2022","31,773.7","31,130.2","32,095.5","31,049.8","7.62M","0.00%"
"02/15/2022","31,773.7","31,934.6","32,336.8","30,969.3","7.78M","-0.75%"
"02/14/2022","32,015.0","31,009.5","32,779.2","31,009.5","9.95M","1.53%"
"02/11/2022","31,532.4","30,446.5","32,175.9","30,446.5","10.66M","2.48%"
"02/10/2022","30,768.2","30,567.1","31,693.3","30,245.4","9.24M","2.00%"
"02/09/2022","30,164.9","28,958.3","30,164.9","28,556.1","6.85M","6.99%"
"02/08/2022","28,194.2","26,384.3","28,194.2","26,223.4","7.56M","6.86%"
"02/07/2022","26,384.3","25,700.5","26,746.2","25,459.2","3.90M","4.46%"
"01/28/2022","25,258.1","25,579.9","25,579.9","24,815.7","1.90M","0.32%"
"01/27/2022","25,177.7","25,177.7","25,499.4","24,735.2","2.30M","0.00%"
"01/26/2022","25,177.7","25,419.0","25,901.6","25,177.7","2.98M","0.16%"
"01/25/2022","25,137.4","24,413.5","25,338.5","24,413.5","3.59M","2.97%"
"01/24/2022","24,413.5","26,142.9","26,223.4","24,413.5","7.40M","-6.90%"
"01/21/2022","26,223.4","26,947.3","26,947.3","26,223.4","3.98M","-3.55%"
"01/20/2022","27,188.7","27,349.5","27,349.5","26,625.6","2.26M","1.50%"
"01/19/2022","26,786.5","26,545.1","27,269.1","25,821.2","4.82M","0.00%"
"01/18/2022","26,786.5","28,153.9","28,636.6","26,424.5","6.83M","-5.67%"
"01/17/2022","28,395.2","30,004.0","30,486.7","28,395.2","5.68M","-5.36%"
"01/14/2022","30,004.0","30,406.2","31,049.8","30,004.0","2.61M","-1.58%"
"01/13/2022","30,486.7","30,004.0","31,411.7","29,441.0","7.01M","2.29%"
"01/12/2022","29,802.9","29,159.4","29,843.2","28,877.9","3.57M","2.35%"
"01/11/2022","29,119.2","29,360.5","29,883.4","28,435.5","4.01M","-0.55%"
"01/10/2022","29,280.1","29,601.8","30,325.8","29,280.1","5.16M","-0.82%"
"01/07/2022","29,521.4","29,441.0","30,205.1","29,441.0","3.45M","-0.81%"
"01/06/2022","29,762.7","30,728.0","30,808.4","29,441.0","6.73M","-4.02%"
"01/05/2022","31,009.5","31,170.4","31,572.6","31,009.5","4.85M","-0.26%"
"01/04/2022","31,090.0","31,210.6","31,653.1","31,049.8","3.99M","-0.26%"
"12/31/2021","31,170.4","30,768.2","31,693.3","30,446.5","5.35M","1.97%"
"12/30/2021","30,567.1","31,210.6","31,371.5","30,285.6","2.22M","-1.55%"
"12/29/2021","31,049.8","29,923.6","31,653.1","29,521.4","5.52M","3.76%"
"12/28/2021","29,923.6","29,441.0","30,245.4","29,038.8","4.66M","1.09%"
"12/27/2021","29,601.8","30,406.2","30,486.7","29,360.5","1.97M","-1.47%"
"12/24/2021","30,044.3","29,360.5","30,164.9","28,958.3","3.63M","4.92%"
"12/23/2021","28,636.6","29,682.3","29,762.7","27,631.1","9.10M","-3.52%"
"12/22/2021","29,682.3","30,728.0","31,130.2","29,601.8","5.54M","-2.64%"
"12/21/2021","30,486.7","31,452.0","31,532.4","30,486.7","4.29M","-2.94%"
"12/20/2021","31,411.7","31,210.6","31,854.2","30,607.3","3.91M","0.13%"
"12/17/2021","31,371.5","32,175.9","32,175.9","31,130.2","7.77M","-2.99%"
"12/16/2021","32,336.8","32,739.0","33,060.8","32,135.7","5.32M","-1.23%"
"12/15/2021","32,739.0","32,980.3","33,664.1","32,739.0","5.65M","0.37%"
"12/14/2021","32,618.3","30,647.6","32,618.3","30,486.7","11.30M","6.99%"
"12/13/2021","30,486.7","29,923.6","30,486.7","29,601.8","6.41M","2.29%"
"12/10/2021","29,802.9","30,848.7","30,848.7","29,802.9","4.68M","-2.50%"
"12/09/2021","30,567.1","30,245.4","31,210.6","29,843.2","4.00M","0.26%"
"12/08/2021","30,486.7","31,854.2","31,854.2","30,366.0","4.91M","-2.57%"
"12/07/2021","31,291.1","30,969.3","31,612.8","30,004.0","7.04M","1.43%"
"12/06/2021","30,848.7","32,819.4","33,221.6","30,848.7","9.79M","-6.92%"
"12/03/2021","33,141.2","34,669.6","34,830.4","33,141.2","6.94M","-4.19%"
"12/02/2021","34,589.1","35,071.8","35,152.2","34,428.2","4.45M","-0.69%"
"12/01/2021","34,830.4","34,589.1","35,313.1","34,589.1","4.77M","0.70%"
"11/30/2021","34,589.1","34,589.1","35,393.5","33,985.8","9.09M","1.18%"
"11/29/2021","34,186.9","33,945.6","34,830.4","33,945.6","5.15M","-2.07%"
"11/26/2021","34,910.9","34,347.8","35,313.1","34,146.7","8.95M","2.84%"
"11/25/2021","33,945.6","32,899.9","34,106.5","32,899.9","7.93M","2.93%"
"11/24/2021","32,980.3","34,750.0","34,750.0","32,980.3","11.40M","-4.98%"
"11/23/2021","34,709.8","34,186.9","35,152.2","34,186.9","5.29M","1.53%"
"11/22/2021","34,186.9","33,784.7","34,830.4","33,784.7","5.66M","1.19%"
"11/19/2021","33,784.7","34,750.0","35,313.1","33,463.0","11.75M","-4.55%"
"11/18/2021","35,393.5","36,921.9","37,002.3","34,991.3","14.62M","-4.97%"
"11/17/2021","37,243.6","37,806.7","38,611.1","37,002.3","11.41M","-2.73%"
